Attributes,Close,High,Low,Open,Volume
Symbols,TREX.US,TREX.US,TREX.US,TREX.US,TREX.US
Date,,,,,
2020-10-22,75.34,76.142,74.665,75.24,631588
2020-10-23,76.64,76.86,75.26,75.57,500451
2020-10-26,74.64,76.06,73.76,75.16,372112
2020-10-27,73.1,75.22,72.34,74.87,468151
2020-10-28,71.72,72.89,71.06,71.57,877506
2020-10-29,71.47,72.75,70.85,71.7,922748
2020-10-30,69.54,72.63,68.54,71.39,647069
2020-11-02,71.74,72.64,70.36,70.99,1384720
2020-11-03,70.9,74.55,70.07,74.25,1333005
2020-11-04,75.32,76.3,71.09,71.09,1028281
2020-11-05,77.34,78.6,76.54,77.21,588885
2020-11-06,79.61,79.66,77.0,77.72,902721
2020-11-09,68.07,80.71,68.06,80.71,2695587
2020-11-10,67.75,69.75,64.26,68.61,1604647
2020-11-11,69.64,70.35,67.63,68.51,1000970
2020-11-12,69.06,70.9,68.42,68.56,940312
2020-11-13,72.33,73.6,69.35,69.68,1078178
2020-11-16,73.02,73.35,71.11,72.3,824813
2020-11-17,72.85,73.06,71.11,72.66,542685
2020-11-18,72.67,73.55,71.91,73.14,721190
2020-11-19,75.34,75.97,72.066,72.77,798229
2020-11-20,74.72,75.6974,73.39,75.24,561453
2020-11-23,76.18,77.03,74.6,75.17,523087
2020-11-24,74.0,76.885,73.5,76.6,873684
2020-11-25,73.5,74.52,72.5158,74.2,482327
2020-11-27,74.63,75.38,73.8942,74.3,316551
2020-11-30,74.82,75.864,73.3,75.11,554689
2020-12-01,75.13,76.34,74.56,75.44,451540
2020-12-02,73.85,75.31,73.4,75.3,623753
2020-12-03,76.18,77.335,73.9,73.93,868374
2020-12-04,74.45,76.49,74.35,75.75,653229
2020-12-07,75.62,76.21,73.97,74.49,548607
2020-12-08,75.77,76.53,74.27,76.41,665622
2020-12-09,77.17,79.295,76.8001,77.76,781075
2020-12-10,77.54,77.68,75.79,77.22,506873
2020-12-11,77.66,78.36,76.56,77.05,450687
2020-12-14,79.65,81.04,78.04,78.04,957342
2020-12-15,82.97,83.51,79.87,80.0,893498
2020-12-16,81.4,84.5,80.41,83.48,899376
2020-12-17,82.5,83.2,81.67,82.2,587966
2020-12-18,83.88,84.14,82.69,83.29,1424523
2020-12-21,84.81,85.5,81.95,82.4,649240
2020-12-22,86.03,86.48,84.25,84.9,495282
2020-12-23,85.82,86.75,85.12,86.31,476226
2020-12-24,86.29,86.71,85.61,86.68,292632
2020-12-28,83.56,87.875,82.85,87.25,567583
2020-12-29,82.8,84.1845,81.18,83.81,482108
2020-12-30,83.79,85.275,82.92,82.92,436203
2020-12-31,83.72,85.06,81.78,83.79,568329
2021-01-04,82.34,85.41,81.71,84.54,599365
2021-01-05,83.39,84.0,81.78,81.78,521427
2021-01-06,86.24,87.37,82.95,84.0,792837
2021-01-07,90.6,90.74,87.155,87.42,766714
2021-01-08,88.97,92.333,88.18,90.83,704007
2021-01-11,89.97,90.15,87.034,87.7,615005
2021-01-12,91.88,91.95,89.69,90.07,481221
2021-01-13,92.16,93.17,91.62,92.07,582878
2021-01-14,91.98,93.29,91.0,92.26,593742
2021-01-15,91.15,92.36,88.89,91.28,626725
2021-01-19,93.63,94.19,91.62,92.0,725322
2021-01-20,95.18,95.23,92.92,94.35,681176
2021-01-21,95.19,97.19,94.69,95.56,674927
2021-01-22,98.16,98.52,94.2,94.4,1057920
2021-01-25,98.49,104.35,97.83,99.21,1454278
2021-01-26,98.03,99.36,97.0474,99.36,900084
2021-01-27,94.19,98.83,93.53,95.59,1069225
2021-01-28,91.97,95.3,91.88,95.29,959955
2021-01-29,91.77,92.62,89.04,91.98,920221
2021-02-01,95.76,96.15,92.82,93.04,730958
2021-02-02,96.96,97.79,95.16,96.9,696959
2021-02-03,95.72,97.75,94.355,97.3,593059
2021-02-04,98.18,99.02,95.63,95.63,688179
2021-02-05,99.99,100.78,98.5374,99.1,574757
2021-02-08,103.44,104.46,101.0,101.0,809014
2021-02-09,104.44,104.66,102.38,103.0,624691
2021-02-10,101.76,105.79,100.67,105.0,494914
2021-02-11,104.0,104.16,101.73,102.76,590397
2021-02-12,106.28,106.675,102.97,103.93,582153
2021-02-16,104.67,107.64,103.36,107.0,591821
2021-02-17,104.56,105.5699,103.05,103.77,513156
2021-02-18,102.35,104.98,102.25,104.23,654507
2021-02-19,102.61,104.37,102.28,103.53,771689
2021-02-22,100.19,102.93,99.5942,102.01,895105
2021-02-23,91.16,96.74,88.02,96.74,2247168
2021-02-24,92.84,93.25,89.1,90.37,1299792
2021-02-25,89.64,94.125,89.12,93.0,805854
2021-02-26,91.64,93.66,89.69,89.69,973187
2021-03-01,93.87,95.24,93.4,93.4,876460
2021-03-02,93.04,94.47,91.92,93.72,676018
2021-03-03,87.52,93.37,87.46,92.95,721480
2021-03-04,85.15,87.33,81.975,87.23,1188043
2021-03-05,88.24,88.32,81.76,86.72,1989745
2021-03-08,88.53,90.945,86.73,88.2,959662
2021-03-09,92.73,93.6,90.34,90.77,803191
2021-03-10,94.14,95.2699,92.58,93.77,595797
2021-03-11,96.21,97.4999,95.37,96.46,527215
2021-03-12,96.16,96.32,94.17,94.89,546759
2021-03-15,99.8,100.02,96.1,97.12,522955
2021-03-16,97.56,100.73,97.33,100.11,505347
2021-03-17,95.97,97.09,95.3,96.85,774523
2021-03-18,90.72,95.0,90.69,94.87,1160363
2021-03-19,90.44,92.65,89.68,91.45,1494252
2021-03-22,89.15,91.5,88.35,90.58,663153
2021-03-23,87.46,89.27,87.11,88.37,1208120
2021-03-24,87.56,89.97,87.28,88.43,655116
2021-03-25,89.55,89.92,85.26,86.16,662847
2021-03-26,91.38,91.46,89.0922,90.13,669990
2021-03-29,88.32,92.33,88.0,90.97,821865
2021-03-30,89.96,90.16,87.68,88.0,775036
2021-03-31,91.54,92.93,90.63,91.53,682391
2021-04-01,94.79,95.17,92.35,92.52,595696
2021-04-05,94.86,96.36,94.53,95.72,446353
2021-04-06,96.35,97.0,94.52,94.58,420408
2021-04-07,94.74,96.55,94.45,96.24,557594
2021-04-08,95.12,96.69,94.57,96.28,729767
2021-04-09,97.95,98.3,94.61,94.86,627410
2021-04-12,101.07,101.86,98.27,99.0,681408
2021-04-13,101.49,103.59,99.63,101.86,500548
2021-04-14,100.59,102.36,100.47,101.04,435809
2021-04-15,103.34,104.0,101.16,101.92,506984
2021-04-16,104.98,105.99,103.66,104.09,508525
2021-04-19,104.35,104.93,102.395,104.77,547425
2021-04-20,101.27,105.34,100.01,104.2,537927
2021-04-21,102.47,104.0,101.01,101.37,497187
2021-04-22,103.44,104.7835,102.32,103.25,475258
2021-04-23,106.76,107.47,103.62,104.23,506604
2021-04-26,109.0,109.525,107.04,107.37,641236
2021-04-27,109.95,110.79,107.97,109.55,374533
2021-04-28,108.05,110.145,107.55,109.96,412366
2021-04-29,109.3,109.81,107.6,108.29,426114
2021-04-30,107.99,109.27,106.96,108.0,572651
2021-05-03,108.45,109.78,107.96,109.25,516213
2021-05-04,108.1,109.23,106.7501,107.91,496105
2021-05-05,107.79,108.68,106.2,108.35,360714
2021-05-06,106.28,108.54,105.49,107.87,641789
2021-05-07,108.82,109.66,106.8,107.22,950675
2021-05-10,107.84,111.04,107.54,109.09,1007854
2021-05-11,106.1,107.32,103.0701,106.23,991987
2021-05-12,99.11,104.29,98.8,102.85,1176618
2021-05-13,101.07,104.06,99.5,99.99,1336980
2021-05-14,104.69,104.93,100.63,100.92,628295
2021-05-17,101.78,103.935,100.33,103.53,541682
2021-05-18,99.29,101.82,99.07,101.82,531959
2021-05-19,97.82,98.86,95.76,97.13,730063
2021-05-20,97.17,98.39,96.71,97.88,763255
2021-05-21,96.23,99.1,95.54,98.4,656422
2021-05-24,97.03,98.25,96.97,97.63,347608
2021-05-25,96.76,98.455,96.0,97.32,655676
2021-05-26,97.35,97.61,95.41,96.83,590258
2021-05-27,97.1,98.16,96.35,97.96,531402
2021-05-28,97.41,98.44,96.99,97.78,403281
2021-06-01,96.55,98.2976,96.36,98.0,693305
2021-06-02,93.91,97.01,93.8,96.41,705993
2021-06-03,94.65,94.78,92.87,93.81,780166
2021-06-04,96.71,96.8725,94.73,94.87,775734
2021-06-07,97.12,97.5,95.76,96.63,777147
2021-06-08,99.17,99.33,97.3,97.83,542169
2021-06-09,97.82,99.365,96.77,99.17,900249
2021-06-10,99.1,99.2807,96.055,98.63,967801
2021-06-11,100.46,100.72,99.2106,99.39,675824
2021-06-14,100.04,100.94,99.62,100.91,839381
2021-06-15,99.39,99.75,98.0,99.5,741878
